fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,units_from_shipment_data
ONT6,DSD1,92120,dim1,2021-05-12 23:59:59,2.76,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1828', 'r6634', 'r7354']",0,2021-05-11 00:00:00,0.0
ONT6,DSD1,92120,dim1,2021-05-12 23:59:59,2.76,not_defined,0,"['r6', 'r12', 'r97', 'r1828', 'r7354']",0,2021-05-11 05:00:00,0.0
ONT6,DSD1,92120,dim1,2021-05-12 23:59:59,2.76,not_defined,0,"['r12', 'r97', 'r1828', 'r7354']",0,2021-05-11 12:00:00,0.0
ONT6,DSD1,92121,dim1,2021-05-12 23:59:59,2.68,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1829', 'r6635', 'r7355']",0,2021-05-11 00:00:00,0.0
ONT6,DSD1,92121,dim1,2021-05-12 23:59:59,2.68,not_defined,0,"['r6', 'r12', 'r97', 'r1829', 'r7355']",1,2021-05-11 05:00:00,1.0
ONT6,DSD1,92121,dim1,2021-05-12 23:59:59,2.68,not_defined,0,"['r12', 'r97', 'r1829', 'r7355']",1,2021-05-11 12:00:00,1.0
ONT6,DSD1,92122,dim1,2021-05-12 23:59:59,2.71,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1830', 'r6636', 'r7356']",1,2021-05-11 00:00:00,1.0
ONT6,DSD1,92122,dim1,2021-05-12 23:59:59,2.71,not_defined,0,"['r6', 'r12', 'r97', 'r1830', 'r7356']",2,2021-05-11 05:00:00,2.0
ONT6,DSD1,92122,dim1,2021-05-12 23:59:59,2.71,not_defined,0,"['r12', 'r97', 'r1830', 'r7356']",4,2021-05-11 12:00:00,4.0
ONT6,DSD1,92123,dim1,2021-05-12 23:59:59,2.75,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1831', 'r6637', 'r7357']",1,2021-05-11 00:00:00,1.0
ONT6,DSD1,92123,dim1,2021-05-12 23:59:59,2.75,not_defined,0,"['r6', 'r12', 'r97', 'r1831', 'r7357']",1,2021-05-11 05:00:00,1.0
ONT6,DSD1,92123,dim1,2021-05-12 23:59:59,2.75,not_defined,0,"['r12', 'r97', 'r1831', 'r7357']",2,2021-05-11 12:00:00,2.0
ONT6,DSD1,92124,dim1,2021-05-12 23:59:59,2.73,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1832', 'r6638', 'r7358']",1,2021-05-11 00:00:00,1.0
ONT6,DSD1,92124,dim1,2021-05-12 23:59:59,2.73,not_defined,0,"['r6', 'r12', 'r97', 'r1832', 'r7358']",2,2021-05-11 05:00:00,2.0
ONT6,DSD1,92124,dim1,2021-05-12 23:59:59,2.73,not_defined,0,"['r12', 'r97', 'r1832', 'r7358']",3,2021-05-11 12:00:00,3.0
ONT6,DSD1,92126,dim1,2021-05-12 23:59:59,2.67,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1833', 'r6639', 'r7359']",2,2021-05-11 00:00:00,2.0
ONT6,DSD1,92126,dim1,2021-05-12 23:59:59,2.67,not_defined,0,"['r6', 'r12', 'r97', 'r1833', 'r7359']",3,2021-05-11 05:00:00,3.0
ONT6,DSD1,92126,dim1,2021-05-12 23:59:59,2.67,not_defined,0,"['r12', 'r97', 'r1833', 'r7359']",5,2021-05-11 12:00:00,5.0
ONT6,DSD1,92127,dim1,2021-05-12 23:59:59,2.6,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1834', 'r6640', 'r7360']",2,2021-05-11 00:00:00,2.0
ONT6,DSD1,92127,dim1,2021-05-12 23:59:59,2.6,not_defined,0,"['r6', 'r12', 'r97', 'r1834', 'r7360']",3,2021-05-11 05:00:00,3.0
ONT6,DSD1,92127,dim1,2021-05-12 23:59:59,2.6,not_defined,0,"['r12', 'r97', 'r1834', 'r7360']",5,2021-05-11 12:00:00,5.0
ONT6,DSD1,92128,dim1,2021-05-12 23:59:59,2.62,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1835', 'r6641', 'r7361']",0,2021-05-11 00:00:00,0.0
ONT6,DSD1,92128,dim1,2021-05-12 23:59:59,2.62,not_defined,0,"['r6', 'r12', 'r97', 'r1835', 'r7361']",0,2021-05-11 05:00:00,0.0
ONT6,DSD1,92128,dim1,2021-05-12 23:59:59,2.62,not_defined,0,"['r12', 'r97', 'r1835', 'r7361']",0,2021-05-11 12:00:00,0.0
ONT6,DSD1,92129,dim1,2021-05-12 23:59:59,2.64,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1836', 'r6642', 'r7362']",1,2021-05-11 00:00:00,1.0
ONT6,DSD1,92129,dim1,2021-05-12 23:59:59,2.64,not_defined,0,"['r6', 'r12', 'r97', 'r1836', 'r7362']",2,2021-05-11 05:00:00,2.0
ONT6,DSD1,92129,dim1,2021-05-12 23:59:59,2.64,not_defined,0,"['r12', 'r97', 'r1836', 'r7362']",4,2021-05-11 12:00:00,4.0
ONT6,DSD1,92130,dim1,2021-05-12 23:59:59,2.64,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1837', 'r6643', 'r7363']",2,2021-05-11 00:00:00,2.0
ONT6,DSD1,92130,dim1,2021-05-12 23:59:59,2.64,not_defined,0,"['r6', 'r12', 'r97', 'r1837', 'r7363']",3,2021-05-11 05:00:00,3.0
ONT6,DSD1,92130,dim1,2021-05-12 23:59:59,2.64,not_defined,0,"['r12', 'r97', 'r1837', 'r7363']",5,2021-05-11 12:00:00,5.0
ONT6,DSD1,92131,dim1,2021-05-12 23:59:59,2.67,not_defined,0,"['r6', 'r12', 'r25', 'r97', 'r1838', 'r6644', 'r7364']",0,2021-05-11 00:00:00,0.0
ONT6,DSD1,92131,dim1,2021-05-12 23:59:59,2.67,not_defined,0,"['r6', 'r12', 'r97', 'r1838', 'r7364']",0,2021-05-11 05:00:00,0.0
ONT6,DSD1,92131,dim1,2021-05-12 23:59:59,2.67,not_defined,0,"['r12', 'r97', 'r1838', 'r7364']",0,2021-05-11 12:00:00,0.0
ONT6,DLA5,92223,dim1,2021-05-12 23:59:59,2.15,not_defined,0,"['r24', 'r96', 'r1683', 'r2573', 'r3173']",2,2021-05-11 00:00:00,2.0
ONT6,DLA5,92223,dim1,2021-05-12 23:59:59,2.15,not_defined,0,"['r96', 'r1683', 'r3173']",6,2021-05-11 05:00:00,6.0
ONT6,DLA5,92313,dim1,2021-05-12 23:59:59,2.12,not_defined,0,"['r24', 'r96', 'r1684', 'r2574', 'r3174']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92313,dim1,2021-05-12 23:59:59,2.12,not_defined,0,"['r96', 'r1684', 'r3174']",1,2021-05-11 05:00:00,1.0
ONT6,DLA5,92320,dim1,2021-05-12 23:59:59,2.13,not_defined,0,"['r24', 'r96', 'r1685', 'r2575', 'r3175']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92320,dim1,2021-05-12 23:59:59,2.13,not_defined,0,"['r96', 'r1685', 'r3175']",2,2021-05-11 05:00:00,2.0
ONT6,DLA5,92324,dim1,2021-05-12 23:59:59,2.14,not_defined,0,"['r24', 'r96', 'r1686', 'r2576', 'r3176']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92324,dim1,2021-05-12 23:59:59,2.14,not_defined,0,"['r96', 'r1686', 'r3176']",3,2021-05-11 05:00:00,3.0
ONT6,DLA5,92346,dim1,2021-05-12 23:59:59,2.17,not_defined,0,"['r24', 'r96', 'r1687', 'r2577', 'r3177']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92346,dim1,2021-05-12 23:59:59,2.17,not_defined,0,"['r96', 'r1687', 'r3177']",6,2021-05-11 05:00:00,6.0
ONT6,DLA5,92354,dim1,2021-05-12 23:59:59,2.12,not_defined,0,"['r24', 'r96', 'r1688', 'r2578', 'r3178']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92354,dim1,2021-05-12 23:59:59,2.12,not_defined,0,"['r96', 'r1688', 'r3178']",2,2021-05-11 05:00:00,2.0
ONT6,DLA5,92359,dim1,2021-05-12 23:59:59,2.16,not_defined,0,"['r24', 'r96', 'r1689', 'r2579', 'r3179']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92359,dim1,2021-05-12 23:59:59,2.16,not_defined,0,"['r96', 'r1689', 'r3179']",1,2021-05-11 05:00:00,1.0
ONT6,DLA5,92373,dim1,2021-05-12 23:59:59,2.11,not_defined,0,"['r24', 'r96', 'r1690', 'r2580', 'r3180']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92373,dim1,2021-05-12 23:59:59,2.11,not_defined,0,"['r96', 'r1690', 'r3180']",4,2021-05-11 05:00:00,4.0
ONT6,DLA5,92374,dim1,2021-05-12 23:59:59,2.13,not_defined,0,"['r24', 'r96', 'r1691', 'r2581', 'r3181']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92374,dim1,2021-05-12 23:59:59,2.13,not_defined,0,"['r96', 'r1691', 'r3181']",4,2021-05-11 05:00:00,4.0
ONT6,DLA5,92377,dim1,2021-05-12 23:59:59,2.21,not_defined,0,"['r24', 'r96', 'r1692', 'r2582', 'r3182']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92377,dim1,2021-05-12 23:59:59,2.21,not_defined,0,"['r96', 'r1692', 'r3182']",2,2021-05-11 05:00:00,2.0
ONT6,DLA5,92399,dim1,2021-05-12 23:59:59,2.15,not_defined,0,"['r24', 'r96', 'r1693', 'r2583', 'r3183']",2,2021-05-11 00:00:00,2.0
ONT6,DLA5,92399,dim1,2021-05-12 23:59:59,2.15,not_defined,0,"['r96', 'r1693', 'r3183']",6,2021-05-11 05:00:00,6.0
ONT6,DLA5,92404,dim1,2021-05-12 23:59:59,2.19,not_defined,0,"['r24', 'r96', 'r1694', 'r2584', 'r3184']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92404,dim1,2021-05-12 23:59:59,2.19,not_defined,0,"['r96', 'r1694', 'r3184']",3,2021-05-11 05:00:00,3.0
ONT6,DLA5,92405,dim1,2021-05-12 23:59:59,2.19,not_defined,0,"['r24', 'r96', 'r1695', 'r2585', 'r3185']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92405,dim1,2021-05-12 23:59:59,2.19,not_defined,0,"['r96', 'r1695', 'r3185']",2,2021-05-11 05:00:00,2.0
ONT6,DLA5,92407,dim1,2021-05-12 23:59:59,2.23,not_defined,0,"['r24', 'r96', 'r1696', 'r2586', 'r3186']",2,2021-05-11 00:00:00,2.0
ONT6,DLA5,92407,dim1,2021-05-12 23:59:59,2.23,not_defined,0,"['r96', 'r1696', 'r3186']",6,2021-05-11 05:00:00,6.0
ONT6,DLA5,92408,dim1,2021-05-12 23:59:59,2.14,not_defined,0,"['r24', 'r96', 'r1697', 'r2587', 'r3187']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92408,dim1,2021-05-12 23:59:59,2.14,not_defined,0,"['r96', 'r1697', 'r3187']",1,2021-05-11 05:00:00,1.0
ONT6,DLA5,92410,dim1,2021-05-12 23:59:59,2.16,not_defined,0,"['r24', 'r96', 'r1698', 'r2588', 'r3188']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92410,dim1,2021-05-12 23:59:59,2.16,not_defined,0,"['r96', 'r1698', 'r3188']",2,2021-05-11 05:00:00,2.0
ONT6,DLA5,92411,dim1,2021-05-12 23:59:59,2.18,not_defined,0,"['r24', 'r96', 'r1699', 'r2589', 'r3189']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92411,dim1,2021-05-12 23:59:59,2.18,not_defined,0,"['r96', 'r1699', 'r3189']",1,2021-05-11 05:00:00,1.0
ONT6,DLA5,92507,dim1,2021-05-12 23:59:59,2.1,not_defined,0,"['r24', 'r96', 'r1700', 'r2590', 'r3190']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92507,dim1,2021-05-12 23:59:59,2.1,not_defined,0,"['r96', 'r1700', 'r3190']",6,2021-05-11 05:00:00,6.0
ONT6,DLA5,92553,dim1,2021-05-12 23:59:59,2.03,not_defined,0,"['r24', 'r96', 'r1701', 'r2591', 'r3191']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92553,dim1,2021-05-12 23:59:59,2.03,not_defined,0,"['r96', 'r1701', 'r3191']",2,2021-05-11 05:00:00,2.0
ONT6,DLA5,92555,dim1,2021-05-12 23:59:59,2.04,not_defined,0,"['r24', 'r96', 'r1702', 'r2592', 'r3192']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92555,dim1,2021-05-12 23:59:59,2.04,not_defined,0,"['r96', 'r1702', 'r3192']",4,2021-05-11 05:00:00,4.0
ONT6,DLA5,92557,dim1,2021-05-12 23:59:59,2.06,not_defined,0,"['r24', 'r96', 'r1703', 'r2593', 'r3193']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92557,dim1,2021-05-12 23:59:59,2.06,not_defined,0,"['r96', 'r1703', 'r3193']",4,2021-05-11 05:00:00,4.0
ONT6,DLA5,92567,dim1,2021-05-12 23:59:59,2.07,not_defined,0,"['r24', 'r96', 'r1704', 'r2594', 'r3194']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92567,dim1,2021-05-12 23:59:59,2.07,not_defined,0,"['r96', 'r1704', 'r3194']",0,2021-05-11 05:00:00,0.0
ONT6,DLA5,92571,dim1,2021-05-12 23:59:59,2.04,not_defined,0,"['r24', 'r96', 'r1705', 'r2595', 'r3195']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92571,dim1,2021-05-12 23:59:59,2.04,not_defined,0,"['r96', 'r1705', 'r3195']",4,2021-05-11 05:00:00,4.0
ONT6,DLA5,92582,dim1,2021-05-12 23:59:59,2.14,not_defined,0,"['r24', 'r96', 'r1706', 'r2596', 'r3196']",0,2021-05-11 00:00:00,0.0
ONT6,DLA5,92582,dim1,2021-05-12 23:59:59,2.14,not_defined,0,"['r96', 'r1706', 'r3196']",2,2021-05-11 05:00:00,2.0
ONT6,DLA5,92583,dim1,2021-05-12 23:59:59,2.17,not_defined,0,"['r24', 'r96', 'r1707', 'r2597', 'r3197']",1,2021-05-11 00:00:00,1.0
ONT6,DLA5,92583,dim1,2021-05-12 23:59:59,2.17,not_defined,0,"['r96', 'r1707', 'r3197']",3,2021-05-11 05:00:00,3.0
ONT6,DPS3,93004,dim1,2021-05-12 23:59:59,3.15,not_defined,0,"['r1801', 'r5938', 'r6442']",0,2021-05-11 00:00:00,0.0
ONT6,DPS3,93004,dim1,2021-05-12 23:59:59,3.15,not_defined,0,"['r1801', 'r6442']",0,2021-05-11 05:00:00,0.0
PHX6,DPS1,90012,dim1,2021-05-12 23:59:59,5.5,not_defined,0,"['r1876', 'r4123', 'r4843']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90012,dim1,2021-05-12 23:59:59,5.5,not_defined,0,"['r1876', 'r4843']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90013,dim1,2021-05-12 23:59:59,5.5,not_defined,0,"['r1877', 'r4124', 'r4844']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90013,dim1,2021-05-12 23:59:59,5.5,not_defined,0,"['r1877', 'r4844']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,90014,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1878', 'r4125', 'r4845']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90014,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1878', 'r4845']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,90017,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1879', 'r4126', 'r4846']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90017,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1879', 'r4846']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90022,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1880', 'r4127', 'r4847']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90022,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1880', 'r4847']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90026,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1881', 'r4128', 'r4848']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90026,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1881', 'r4848']",4,2021-05-11 05:00:00,4.0
PHX6,DPS1,90027,dim1,2021-05-12 23:59:59,5.53,not_defined,0,"['r1882', 'r4129', 'r4849']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90027,dim1,2021-05-12 23:59:59,5.53,not_defined,0,"['r1882', 'r4849']",5,2021-05-11 05:00:00,5.0
PHX6,DPS1,90028,dim1,2021-05-12 23:59:59,5.56,not_defined,0,"['r1883', 'r4130', 'r4850']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90028,dim1,2021-05-12 23:59:59,5.56,not_defined,0,"['r1883', 'r4850']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,90029,dim1,2021-05-12 23:59:59,5.54,not_defined,0,"['r1884', 'r4131', 'r4851']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90029,dim1,2021-05-12 23:59:59,5.54,not_defined,0,"['r1884', 'r4851']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90031,dim1,2021-05-12 23:59:59,5.49,not_defined,0,"['r1885', 'r4132', 'r4852']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90031,dim1,2021-05-12 23:59:59,5.49,not_defined,0,"['r1885', 'r4852']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90032,dim1,2021-05-12 23:59:59,5.47,not_defined,0,"['r1886', 'r4133', 'r4853']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90032,dim1,2021-05-12 23:59:59,5.47,not_defined,0,"['r1886', 'r4853']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90033,dim1,2021-05-12 23:59:59,5.49,not_defined,0,"['r1887', 'r4134', 'r4854']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90033,dim1,2021-05-12 23:59:59,5.49,not_defined,0,"['r1887', 'r4854']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90039,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1888', 'r4135', 'r4855']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90039,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1888', 'r4855']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90041,dim1,2021-05-12 23:59:59,5.49,not_defined,0,"['r1889', 'r4136', 'r4856']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90041,dim1,2021-05-12 23:59:59,5.49,not_defined,0,"['r1889', 'r4856']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90042,dim1,2021-05-12 23:59:59,5.48,not_defined,0,"['r1890', 'r4137', 'r4857']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90042,dim1,2021-05-12 23:59:59,5.48,not_defined,0,"['r1890', 'r4857']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,90057,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1891', 'r4138', 'r4858']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90057,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1891', 'r4858']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,90063,dim1,2021-05-12 23:59:59,5.47,not_defined,0,"['r1892', 'r4139', 'r4859']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90063,dim1,2021-05-12 23:59:59,5.47,not_defined,0,"['r1892', 'r4859']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90065,dim1,2021-05-12 23:59:59,5.5,not_defined,0,"['r1893', 'r4140', 'r4860']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90065,dim1,2021-05-12 23:59:59,5.5,not_defined,0,"['r1893', 'r4860']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,90068,dim1,2021-05-12 23:59:59,5.56,not_defined,0,"['r1894', 'r4141', 'r4861']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90068,dim1,2021-05-12 23:59:59,5.56,not_defined,0,"['r1894', 'r4861']",0,2021-05-11 05:00:00,0.0
PHX6,DPS3,90265,dim1,2021-05-12 23:59:59,5.83,not_defined,0,"['r1956', 'r6093', 'r6282']",1,2021-05-11 00:00:00,1.0
PHX6,DPS3,90265,dim1,2021-05-12 23:59:59,5.83,not_defined,0,"['r1956', 'r6282']",2,2021-05-11 05:00:00,2.0
PHX6,DPS3,90290,dim1,2021-05-12 23:59:59,5.71,not_defined,0,"['r1957', 'r6094', 'r6283']",0,2021-05-11 00:00:00,0.0
PHX6,DPS3,90290,dim1,2021-05-12 23:59:59,5.71,not_defined,0,"['r1957', 'r6283']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,90601,dim1,2021-05-12 23:59:59,5.38,not_defined,0,"['r1895', 'r4142', 'r4862']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90601,dim1,2021-05-12 23:59:59,5.38,not_defined,0,"['r1895', 'r4862']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,90603,dim1,2021-05-12 23:59:59,5.36,not_defined,0,"['r1897', 'r4144', 'r4864']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90603,dim1,2021-05-12 23:59:59,5.36,not_defined,0,"['r1897', 'r4864']",0,2021-05-11 05:00:00,0.0
PHX6,DPS1,90605,dim1,2021-05-12 23:59:59,5.38,not_defined,0,"['r1899', 'r4146', 'r4866']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,90605,dim1,2021-05-12 23:59:59,5.38,not_defined,0,"['r1899', 'r4866']",0,2021-05-11 05:00:00,0.0
PHX6,DPS1,90640,dim1,2021-05-12 23:59:59,5.43,not_defined,0,"['r1900', 'r4147', 'r4867']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,90640,dim1,2021-05-12 23:59:59,5.43,not_defined,0,"['r1900', 'r4867']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91001,dim1,2021-05-12 23:59:59,5.46,not_defined,0,"['r1901', 'r4148', 'r4868']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91001,dim1,2021-05-12 23:59:59,5.46,not_defined,0,"['r1901', 'r4868']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,91006,dim1,2021-05-12 23:59:59,5.39,not_defined,0,"['r1902', 'r4149', 'r4869']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91006,dim1,2021-05-12 23:59:59,5.39,not_defined,0,"['r1902', 'r4869']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91007,dim1,2021-05-12 23:59:59,5.4,not_defined,0,"['r1903', 'r4150', 'r4870']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91007,dim1,2021-05-12 23:59:59,5.4,not_defined,0,"['r1903', 'r4870']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91010,dim1,2021-05-12 23:59:59,5.35,not_defined,0,"['r1905', 'r4152', 'r4872']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91010,dim1,2021-05-12 23:59:59,5.35,not_defined,0,"['r1905', 'r4872']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91011,dim1,2021-05-12 23:59:59,5.49,not_defined,0,"['r1906', 'r4153', 'r4873']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91011,dim1,2021-05-12 23:59:59,5.49,not_defined,0,"['r1906', 'r4873']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91016,dim1,2021-05-12 23:59:59,5.37,not_defined,0,"['r1907', 'r4154', 'r4874']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91016,dim1,2021-05-12 23:59:59,5.37,not_defined,0,"['r1907', 'r4874']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,91020,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1908', 'r4155', 'r4875']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91020,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1908', 'r4875']",0,2021-05-11 05:00:00,0.0
PHX6,DPS1,91024,dim1,2021-05-12 23:59:59,5.4,not_defined,0,"['r1909', 'r4156', 'r4876']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91024,dim1,2021-05-12 23:59:59,5.4,not_defined,0,"['r1909', 'r4876']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91030,dim1,2021-05-12 23:59:59,5.46,not_defined,0,"['r1910', 'r4157', 'r4877']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91030,dim1,2021-05-12 23:59:59,5.46,not_defined,0,"['r1910', 'r4877']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91101,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1911', 'r4158', 'r4878']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91101,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1911', 'r4878']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91103,dim1,2021-05-12 23:59:59,5.47,not_defined,0,"['r1912', 'r4159', 'r4879']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91103,dim1,2021-05-12 23:59:59,5.47,not_defined,0,"['r1912', 'r4879']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91104,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1913', 'r4160', 'r4880']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91104,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1913', 'r4880']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,91105,dim1,2021-05-12 23:59:59,5.47,not_defined,0,"['r1914', 'r4161', 'r4881']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91105,dim1,2021-05-12 23:59:59,5.47,not_defined,0,"['r1914', 'r4881']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91106,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1915', 'r4162', 'r4882']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91106,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1915', 'r4882']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91107,dim1,2021-05-12 23:59:59,5.42,not_defined,0,"['r1916', 'r4163', 'r4883']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91107,dim1,2021-05-12 23:59:59,5.42,not_defined,0,"['r1916', 'r4883']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91108,dim1,2021-05-12 23:59:59,5.44,not_defined,0,"['r1917', 'r4164', 'r4884']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91108,dim1,2021-05-12 23:59:59,5.44,not_defined,0,"['r1917', 'r4884']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91201,dim1,2021-05-12 23:59:59,5.54,not_defined,0,"['r1918', 'r4165', 'r4885']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91201,dim1,2021-05-12 23:59:59,5.54,not_defined,0,"['r1918', 'r4885']",0,2021-05-11 05:00:00,0.0
PHX6,DPS1,91202,dim1,2021-05-12 23:59:59,5.53,not_defined,0,"['r1919', 'r4166', 'r4886']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91202,dim1,2021-05-12 23:59:59,5.53,not_defined,0,"['r1919', 'r4886']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91203,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1920', 'r4167', 'r4887']",0,2021-05-11 00:00:00,0.0
