type,resources,fc,ds,ead,first_cpt,base_cost,zipcode,sc,index
ddu,"['j47', 'j51', 'j52']",TUS2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92124,LAX5,r6758
ddu,"['j47', 'j51', 'j52']",TUS2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.84,92126,LAX5,r6759
ddu,"['j47', 'j51', 'j52']",TUS2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.79,92127,LAX5,r6760
ddu,"['j47', 'j51', 'j52']",TUS2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92128,LAX5,r6761
ddu,"['j47', 'j51', 'j52']",TUS2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92129,LAX5,r6762
ddu,"['j47', 'j51', 'j52']",TUS2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.8,92130,LAX5,r6763
ddu,"['j47', 'j51', 'j52']",TUS2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92131,LAX5,r6764
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,92003,LGB5,r6765
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.73,92007,LGB5,r6766
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92009,LGB5,r6767
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92014,LGB5,r6768
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.71,92024,LGB5,r6769
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92025,LGB5,r6770
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.63,92026,LGB5,r6771
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,92027,LGB5,r6772
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.69,92029,LGB5,r6773
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92037,LGB5,r6774
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92067,LGB5,r6775
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.75,92075,LGB5,r6776
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,92078,LGB5,r6777
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.75,92091,LGB5,r6778
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92092,LGB5,r6779
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92093,LGB5,r6780
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92108,LGB5,r6781
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92111,LGB5,r6782
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.87,92117,LGB5,r6783
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92120,LGB5,r6784
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92121,LGB5,r6785
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.85,92122,LGB5,r6786
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92123,LGB5,r6787
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.87,92124,LGB5,r6788
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.81,92126,LGB5,r6789
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92127,LGB5,r6790
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92128,LGB5,r6791
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92129,LGB5,r6792
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92130,LGB5,r6793
ddu,"['j17', 'j22', 'j21']",LGB3,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.81,92131,LGB5,r6794
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,92003,LGB5,r6795
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.73,92007,LGB5,r6796
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92009,LGB5,r6797
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92014,LGB5,r6798
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.71,92024,LGB5,r6799
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92025,LGB5,r6800
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.63,92026,LGB5,r6801
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,92027,LGB5,r6802
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.69,92029,LGB5,r6803
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92037,LGB5,r6804
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92067,LGB5,r6805
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.75,92075,LGB5,r6806
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,92078,LGB5,r6807
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.75,92091,LGB5,r6808
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92092,LGB5,r6809
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92093,LGB5,r6810
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92108,LGB5,r6811
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92111,LGB5,r6812
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.87,92117,LGB5,r6813
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92120,LGB5,r6814
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92121,LGB5,r6815
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.85,92122,LGB5,r6816
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92123,LGB5,r6817
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.87,92124,LGB5,r6818
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.81,92126,LGB5,r6819
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92127,LGB5,r6820
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92128,LGB5,r6821
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92129,LGB5,r6822
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92130,LGB5,r6823
ddu,"['j24', 'j22', 'j21']",LGB6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.81,92131,LGB5,r6824
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,92003,LGB5,r6825
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.73,92007,LGB5,r6826
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92009,LGB5,r6827
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92014,LGB5,r6828
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.71,92024,LGB5,r6829
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92025,LGB5,r6830
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.63,92026,LGB5,r6831
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,92027,LGB5,r6832
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.69,92029,LGB5,r6833
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92037,LGB5,r6834
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92067,LGB5,r6835
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.75,92075,LGB5,r6836
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,92078,LGB5,r6837
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.75,92091,LGB5,r6838
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92092,LGB5,r6839
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92093,LGB5,r6840
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92108,LGB5,r6841
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92111,LGB5,r6842
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.87,92117,LGB5,r6843
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92120,LGB5,r6844
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92121,LGB5,r6845
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.85,92122,LGB5,r6846
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92123,LGB5,r6847
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.87,92124,LGB5,r6848
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.81,92126,LGB5,r6849
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92127,LGB5,r6850
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92128,LGB5,r6851
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92129,LGB5,r6852
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92130,LGB5,r6853
ddu,"['j2', 'j22', 'j21']",BFL1,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.81,92131,LGB5,r6854
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.62,92003,LAX5,r6855
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92007,LAX5,r6856
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.7,92009,LAX5,r6857
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92014,LAX5,r6858
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.72,92024,LAX5,r6859
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92025,LAX5,r6860
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.71,92026,LAX5,r6861
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92027,LAX5,r6862
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92029,LAX5,r6863
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.85,92037,LAX5,r6864
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92067,LAX5,r6865
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92075,LAX5,r6866
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.72,92078,LAX5,r6867
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92091,LAX5,r6868
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92092,LAX5,r6869
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92093,LAX5,r6870
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.93,92108,LAX5,r6871
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92111,LAX5,r6872
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92117,LAX5,r6873
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.93,92120,LAX5,r6874
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.83,92121,LAX5,r6875
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92122,LAX5,r6876
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92123,LAX5,r6877
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92124,LAX5,r6878
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.84,92126,LAX5,r6879
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.79,92127,LAX5,r6880
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92128,LAX5,r6881
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92129,LAX5,r6882
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.8,92130,LAX5,r6883
ddu,"['j44', 'j51', 'j52']",PHX6,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92131,LAX5,r6884
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,92003,LGB5,r6885
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.73,92007,LGB5,r6886
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92009,LGB5,r6887
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92014,LGB5,r6888
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.71,92024,LGB5,r6889
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92025,LGB5,r6890
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.63,92026,LGB5,r6891
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,92027,LGB5,r6892
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.69,92029,LGB5,r6893
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92037,LGB5,r6894
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92067,LGB5,r6895
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.75,92075,LGB5,r6896
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,92078,LGB5,r6897
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.75,92091,LGB5,r6898
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92092,LGB5,r6899
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92093,LGB5,r6900
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92108,LGB5,r6901
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92111,LGB5,r6902
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.87,92117,LGB5,r6903
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92120,LGB5,r6904
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92121,LGB5,r6905
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.85,92122,LGB5,r6906
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92123,LGB5,r6907
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.87,92124,LGB5,r6908
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.81,92126,LGB5,r6909
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92127,LGB5,r6910
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92128,LGB5,r6911
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92129,LGB5,r6912
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92130,LGB5,r6913
ddu,"['j33', 'j22', 'j21']",ONT2,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.81,92131,LGB5,r6914
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.62,92003,LAX5,r6915
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.74,92007,LAX5,r6916
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.7,92009,LAX5,r6917
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.78,92014,LAX5,r6918
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.72,92024,LAX5,r6919
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92025,LAX5,r6920
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.71,92026,LAX5,r6921
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92027,LAX5,r6922
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92029,LAX5,r6923
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.85,92037,LAX5,r6924
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92067,LAX5,r6925
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.76,92075,LAX5,r6926
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.72,92078,LAX5,r6927
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92091,LAX5,r6928
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92092,LAX5,r6929
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92093,LAX5,r6930
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.93,92108,LAX5,r6931
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.9,92111,LAX5,r6932
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.88,92117,LAX5,r6933
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.93,92120,LAX5,r6934
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.83,92121,LAX5,r6935
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92122,LAX5,r6936
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92123,LAX5,r6937
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.91,92124,LAX5,r6938
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.84,92126,LAX5,r6939
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.79,92127,LAX5,r6940
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92128,LAX5,r6941
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.82,92129,LAX5,r6942
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.8,92130,LAX5,r6943
ddu,"['j40', 'j51', 'j52']",LGB7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.86,92131,LAX5,r6944
ddu,"['j11', 'j22', 'j21']",LAS7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,92003,LGB5,r6945
ddu,"['j11', 'j22', 'j21']",LAS7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.73,92007,LGB5,r6946
ddu,"['j11', 'j22', 'j21']",LAS7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92009,LGB5,r6947
ddu,"['j11', 'j22', 'j21']",LAS7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.77,92014,LGB5,r6948
ddu,"['j11', 'j22', 'j21']",LAS7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.71,92024,LGB5,r6949
ddu,"['j11', 'j22', 'j21']",LAS7,DSD1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.68,92025,LGB5,r6950
